id,name,brand,category,os,price,rating,cpu,gpu,screenRate,ram,storage,diskType,resolution,screenSize,weight,batteryLife,image
"MA467W","Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/120Hz/Win11 (MA467W)","ASUS","Văn phòng","Windows 11","18190000","4.9","i5 13500H 2.6GHz","Intel Iris Xe","120","16","512GB","SSD","2.8K","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328949/asus-vivobook-15-oled-a1505va-i5-ma467w-170225-112915-031-600x600.jpg"
"KM657W","Laptop Asus Zenbook 14 OLED UX3402VA i5 13500H/16GB/512GB/90Hz/Win11 (KM657W)","ASUS","Văn phòng","Windows 11","23190000","4.9","i5 13500H 2.6GHz","Intel Iris Xe","90","16","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325480/asus-zenbook-14-oled-i5-km657w-170225-110225-422-600x600.jpg"
"MA586WS","Laptop Asus Vivobook 15 OLED A1505VA i9 13900H/16GB/512GB/120Hz/OfficeHS/Win11 (MA586WS)","ASUS","Văn phòng","Windows 11","23190000","5.0","i9 13900H 2.6GHz","Intel Iris Xe","120","16","512GB","SSD","2.8K","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328950/asus-vivobook-15-oled-a1505va-i9-ma586ws-170225-112950-659-600x600.jpg"
"NJ1546W","Laptop Asus Vivobook 15 X1504ZA i5 1235U/16GB/512GB/Win11 (NJ1546W)","ASUS","Văn phòng","Windows 11","14690000","4.9","i5 1235U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327977/asus-vivobook-15-x1504za-i5-nj1546w-170225-112356-443-600x600.jpg"
"ASUS-1747751156681","Laptop Asus Zenbook 14 OLED UX3405MA Ultra 5 125H/16GB/512GB/Win11","ASUS","Văn phòng","Windows 11","26690000","4.9","Ultra 5 125H 1.2GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/320431/asus-zenbook-14-oled-thumb-mau-600x600.png"
"L1341W","Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/Win11 (L1341W)","ASUS","Văn phòng","Windows 11","17690000","4.9","i5 13500H 2.6GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/310839/asus-vivobook-15-oled-a1505va-i5-l1341w-170225-103010-088-600x600.jpg"
"KM006W","Laptop Asus Vivobook 14X OLED K3405VC i5 13500H/16GB/512GB/4GB RTX3050/Win11 (KM006W)","ASUS","Văn phòng","Windows 11","24490000","4.9","i5 13500H 2.6GHz","RTX 3050 4GB","90","16","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311117/asus-vivobook-14x-oled-k3405vc-i5-km006w-140225-100935-804-600x600.jpg"
"NJ023W","Laptop Asus Vivobook 15 X1504VA i7 1355U/16GB/512GB/Win11 (NJ023W)","ASUS","Văn phòng","Windows 11","20290000","4.9","i7 1355U 1.7GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/305009/asus-vivobook-15-x1504va-nj023w-140225-095856-105-600x600.jpg"
"NJ025W","Laptop Asus Vivobook 15 X1504VA i5 1335U/8GB/512GB/Win11 (NJ025W)","ASUS","Văn phòng","Windows 11","15690000","4.9","i5 1335U 1.3GHz","Intel UHD","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/305008/asus-vivobook-15-x1504va-i5-nj025w-170225-102349-695-600x600.jpg"
"N5I5057W1","Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I5057W1)","DELL","Văn phòng","Windows 11","16490000","4.9","i5 1235U 1.3GHz","Intel Iris Xe","120","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333886/dell-inspiron-15-3520-i5-n5i5057w1-638774726911323154-600x600.jpg"
"N5I7125W1","Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (N5I7125W1)","DELL","Văn phòng","Windows 11","19490000","4.9","i7 1255U 1.7GHz","Intel Iris Xe","120","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333105/dell-inspiron-15-3520-i7-n5i7125w1-thumb-638760098504371682-600x600.jpg"
"DELL-1747751183907","Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11","DELL","Văn phòng","Windows 11","16490000","4.9","i5 1235U 1.3GHz","Intel Iris Xe","120","16","512GB","SSD","Full HD","15.6","1.9","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/321192/dell-inspiron-15-3520-i5-25p231-thumb-638754902669914908-600x600.jpg"
